"bluestock_fintech_—_nifty_100__|__documents__|__1,585_records",unnamed:_1,unnamed:_2,unnamed:_3,year_label,fiscal_year,quarter,is_ttm,is_half_year,sort_order
521,GODREJCP,2016,https://www.bseindia.com/bseplus/AnnualReport/532424/5324240316.pdf,521,,,False,False,0
522,GODREJCP,2015,https://www.bseindia.com/bseplus/AnnualReport/532424/5324240315.pdf,522,,,False,False,0
523,GODREJCP,2014,https://www.bseindia.com/bseplus/AnnualReport/532424/5324240314.pdf,523,,,False,False,0
524,GODREJCP,2013,https://www.bseindia.com/bseplus/AnnualReport/532424/5324240313.pdf,524,,,False,False,0
525,GODREJCP,2012,https://www.bseindia.com/bseplus/AnnualReport/532424/5324240312.pdf,525,,,False,False,0
526,GODREJCP,2011,https://www.bseindia.com/bseplus/AnnualReport/532424/5324240311.pdf,526,,,False,False,0
527,GODREJCP,2010,Null,527,,,False,False,0
528,GODREJCP,2009,Null,528,,,False,False,0
529,GRASIM,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/75634dc7-b3e7-4ad8-8a6e-9fdb0197c4af.pdf,529,,,False,False,0
530,GRASIM,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//b2b3b44f-8a97-4b59-9781-b4cbf1b4c25d.pdf,530,,,False,False,0
531,GRASIM,2022,https://www.bseindia.com/bseplus/AnnualReport/500300/74157500300.pdf,531,,,False,False,0
532,GRASIM,2021,https://www.bseindia.com/bseplus/AnnualReport/500300/69239500300.pdf,532,,,False,False,0
533,GRASIM,2020,https://www.bseindia.com/bseplus/AnnualReport/500300/64913500300.pdf,533,,,False,False,0
534,GRASIM,2019,https://www.bseindia.com/bseplus/AnnualReport/500300/5003000319.pdf,534,,,False,False,0
535,GRASIM,2018,https://www.bseindia.com/bseplus/AnnualReport/500300/5003000318.pdf,535,,,False,False,0
536,GRASIM,2017,https://www.bseindia.com/bseplus/AnnualReport/500300/5003000317.pdf,536,,,False,False,0
537,GRASIM,2016,https://www.bseindia.com/bseplus/AnnualReport/500300/5003000316.pdf,537,,,False,False,0
538,GRASIM,2015,https://www.bseindia.com/bseplus/AnnualReport/500300/5003000315.pdf,538,,,False,False,0
539,GRASIM,2014,https://www.bseindia.com/bseplus/AnnualReport/500300/5003000314.pdf,539,,,False,False,0
540,GRASIM,2013,https://www.bseindia.com/bseplus/AnnualReport/500300/5003000313.pdf,540,,,False,False,0
541,GRASIM,2012,https://www.bseindia.com/bseplus/AnnualReport/500300/5003000312.pdf,541,,,False,False,0
542,GRASIM,2011,https://www.bseindia.com/bseplus/AnnualReport/500300/5003000311.pdf,542,,,False,False,0
543,GRASIM,2010,Null,543,,,False,False,0
544,GRASIM,2009,Null,544,,,False,False,0
545,HAL,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/7e7c2a0a-f366-4aff-8d47-0818d45fae58.pdf,545,,,False,False,0
546,HAL,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//89b72e9c-4ab7-474f-bbbc-6238b2a832ce.pdf,546,,,False,False,0
547,HAL,2022,https://www.bseindia.com/bseplus/AnnualReport/541154/74651541154.pdf,547,,,False,False,0
548,HAL,2021,https://www.bseindia.com/bseplus/AnnualReport/541154/71409541154.pdf,548,,,False,False,0
549,HAL,2020,https://www.bseindia.com/bseplus/AnnualReport/541154/65527541154.pdf,549,,,False,False,0
550,HAL,2019,https://www.bseindia.com/bseplus/AnnualReport/541154/5411540319.pdf,550,,,False,False,0
551,HAL,2018,https://www.bseindia.com/bseplus/AnnualReport/541154/5411540318.pdf,551,,,False,False,0
552,HAL,2017,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2017/HINDUSTAN_AERONAUTICS_LTD-541154-MARCH-2017.PDF,552,,,False,False,0
553,HAL,2016,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2016/HINDUSTAN_AERONAUTICS_LTD-541154-MARCH-2016.PDF,553,,,False,False,0
554,HAL,2015,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2015/HINDUSTAN_AERONAUTICS_LTD-541154-MARCH-2015.PDF,554,,,False,False,0
555,HAL,2014,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2014/HINDUSTAN_AERONAUTICS_LTD-541154-MARCH-2014.PDF,555,,,False,False,0
556,HAL,2013,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2013/HINDUSTAN_AERONAUTICS_LTD-541154-MARCH-2013.PDF,556,,,False,False,0
557,HAL,2012,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2012/HINDUSTAN_AERONAUTICS_LTD-541154-MARCH-2012.PDF,557,,,False,False,0
558,HAL,2011,,558,,,False,False,0
559,HAL,2011,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2011/HINDUSTAN_AERONAUTICS_LTD-541154-MARCH-2011.PDF,559,,,False,False,0
560,HAL,2010,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2010/HINDUSTAN_AERONAUTICS_LTD-541154-MARCH-2010.PDF,560,,,False,False,0
561,HAL,2009,Null,561,,,False,False,0
562,HAVELLS,2022,https://www.bseindia.com/bseplus/AnnualReport/517354/73180517354.pdf,562,,,False,False,0
563,HAVELLS,2021,https://www.bseindia.com/bseplus/AnnualReport/517354/68504517354_14_09_21.pdf,563,,,False,False,0
564,HAVELLS,2020,https://www.bseindia.com/bseplus/AnnualReport/517354/5173540320.pdf,564,,,False,False,0
565,HAVELLS,2019,https://www.bseindia.com/bseplus/AnnualReport/517354/5173540319.pdf,565,,,False,False,0
566,HAVELLS,2018,https://www.bseindia.com/bseplus/AnnualReport/517354/5173540318.pdf,566,,,False,False,0
567,HAVELLS,2017,https://www.bseindia.com/bseplus/AnnualReport/517354/5173540317.pdf,567,,,False,False,0
568,HAVELLS,2016,https://www.bseindia.com/bseplus/AnnualReport/517354/5173540316.pdf,568,,,False,False,0
569,HAVELLS,2015,https://www.bseindia.com/bseplus/AnnualReport/517354/5173540315.pdf,569,,,False,False,0
570,HAVELLS,2014,https://www.bseindia.com/bseplus/AnnualReport/517354/5173540314.pdf,570,,,False,False,0
571,HAVELLS,2013,https://www.bseindia.com/bseplus/AnnualReport/517354/5173540313.pdf,571,,,False,False,0
572,HAVELLS,2012,https://www.bseindia.com/bseplus/AnnualReport/517354/5173540312.pdf,572,,,False,False,0
573,HAVELLS,2011,https://www.bseindia.com/bseplus/AnnualReport/517354/5173540311.pdf,573,,,False,False,0
574,HAVELLS,2010,Null,574,,,False,False,0
575,HAVELLS,2009,Null,575,,,False,False,0
576,HCLTECH,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/ea5d9753-2bef-4e01-a344-51e7f5506153.pdf,576,,,False,False,0
577,HCLTECH,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//e7b8d757-92a5-423c-a450-3d4fb68e6b6e.pdf,577,,,False,False,0
578,HCLTECH,2022,https://www.bseindia.com/bseplus/AnnualReport/532281/73863532281.pdf,578,,,False,False,0
579,HCLTECH,2021,https://www.bseindia.com/bseplus/AnnualReport/532281/69289532281.pdf,579,,,False,False,0
580,HCLTECH,2020,https://www.bseindia.com/bseplus/AnnualReport/532281/66229532281.pdf,580,,,False,False,0
581,HCLTECH,2019,https://www.bseindia.com/bseplus/AnnualReport/532281/5322810319.pdf,581,,,False,False,0
582,HCLTECH,2018,http://bseindia.com/bseplus/AnnualReport/532281/5322810318.pdf,582,,,False,False,0
583,HCLTECH,2017,https://www.bseindia.com/bseplus/AnnualReport/532281/5322810317.pdf,583,,,False,False,0
584,HCLTECH,2016,https://www.bseindia.com/bseplus/AnnualReport/532281/5322810316.pdf,584,,,False,False,0
585,HCLTECH,2015,https://www.bseindia.com/bseplus/AnnualReport/532281/5322810615.pdf,585,,,False,False,0
586,HCLTECH,2014,https://www.bseindia.com/bseplus/AnnualReport/532281/5322810614.pdf,586,,,False,False,0
587,HCLTECH,2013,https://www.bseindia.com/bseplus/AnnualReport/532281/5322810613.pdf,587,,,False,False,0
588,HCLTECH,2012,https://www.bseindia.com/bseplus/AnnualReport/532281/5322810612.pdf,588,,,False,False,0
589,HCLTECH,2011,Null,589,,,False,False,0
590,HCLTECH,2010,Null,590,,,False,False,0
591,HCLTECH,2009,Null,591,,,False,False,0
592,HDFCBANK,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/2160dea5-d49e-4409-83a4-c2b111a3bd12.pdf,592,,,False,False,0
593,HDFCBANK,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//0fb0e6bd-7110-44c3-a750-76933ddf105c.pdf,593,,,False,False,0
594,HDFCBANK,2022,https://www.bseindia.com/bseplus/AnnualReport/500180/73256500180.pdf,594,,,False,False,0
595,HDFCBANK,2021,https://www.bseindia.com/bseplus/AnnualReport/500180/68609500180.pdf,595,,,False,False,0
596,HDFCBANK,2020,https://www.bseindia.com/bseplus/AnnualReport/500180/5001800320.pdf,596,,,False,False,0
597,HDFCBANK,2019,https://www.bseindia.com/bseplus/AnnualReport/500180/5001800319.pdf,597,,,False,False,0
598,HDFCBANK,2018,https://www.bseindia.com/bseplus/AnnualReport/500180/5001800318.pdf,598,,,False,False,0
599,HDFCBANK,2017,https://www.bseindia.com/bseplus/AnnualReport/500180/5001800317.pdf,599,,,False,False,0
600,HDFCBANK,2016,https://www.bseindia.com/bseplus/AnnualReport/500180/5001800316.pdf,600,,,False,False,0
601,HDFCBANK,2015,https://www.bseindia.com/bseplus/AnnualReport/500180/5001800315.pdf,601,,,False,False,0
602,HDFCBANK,2014,https://www.bseindia.com/bseplus/AnnualReport/500180/5001800314.pdf,602,,,False,False,0
603,HDFCBANK,2013,Null,603,,,False,False,0
604,HDFCBANK,2012,https://www.bseindia.com/bseplus/AnnualReport/500180/5001800312.pdf,604,,,False,False,0
605,HDFCBANK,2011,Null,605,,,False,False,0
606,HDFCBANK,2010,Null,606,,,False,False,0
607,HDFCBANK,2009,Null,607,,,False,False,0
608,HDFCLIFE,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/2f629b99-2387-483c-8557-8aa62eeb1b06.pdf,608,,,False,False,0
609,HDFCLIFE,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//0ad36710-bdcb-426a-9e82-420ace156e09.pdf,609,,,False,False,0
610,HDFCLIFE,2022,https://www.bseindia.com/bseplus/AnnualReport/540777/73107540777.pdf,610,,,False,False,0
611,HDFCLIFE,2021,https://www.bseindia.com/bseplus/AnnualReport/540777/68635540777.pdf,611,,,False,False,0
612,HDFCLIFE,2020,https://www.bseindia.com/bseplus/AnnualReport/540777/5407770320.pdf,612,,,False,False,0
613,HDFCLIFE,2019,https://www.bseindia.com/bseplus/AnnualReport/540777/5407770319.pdf,613,,,False,False,0
614,HDFCLIFE,2018,https://www.bseindia.com/bseplus/AnnualReport/540777/5407770318.pdf,614,,,False,False,0
615,HDFCLIFE,2017,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2017/HDFC_LIFE_INSURANCE_CO_LTD-540777-MARCH-2017.PDF,615,,,False,False,0
616,HDFCLIFE,2016,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2016/HDFC_LIFE_INSURANCE_CO_LTD-540777-MARCH-2016.PDF,616,,,False,False,0
617,HDFCLIFE,2015,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2015/HDFC_LIFE_INSURANCE_CO_LTD-540777-MARCH-2015.PDF,617,,,False,False,0
618,HDFCLIFE,2014,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2014/HDFC_LIFE_INSURANCE_CO_LTD-540777-MARCH-2014.PDF,618,,,False,False,0
619,HDFCLIFE,2013,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2013/HDFC_LIFE_INSURANCE_CO_LTD-540777-MARCH-2013.PDF,619,,,False,False,0
620,HDFCLIFE,2012,Null,620,,,False,False,0
621,HDFCLIFE,2011,Null,621,,,False,False,0
622,HDFCLIFE,2010,Null,622,,,False,False,0
623,HDFCLIFE,2009,Null,623,,,False,False,0
624,HDFCLIFE,2008,Null,624,,,False,False,0
625,HDFCLIFE,2007,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2007/HDFC_LIFE_INSURANCE_CO_LTD-540777-MARCH-2007.PDF,625,,,False,False,0
626,HEROMOTOCO,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b3adbb03-7068-4761-b1ea-81b5bcfe115a.pdf,626,,,False,False,0
627,HEROMOTOCO,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//b2fab600-70be-4d51-92f8-f2cd4118a8af.pdf,627,,,False,False,0
628,HEROMOTOCO,2022,https://www.bseindia.com/bseplus/AnnualReport/500182/73731500182_19_07_22.pdf,628,,,False,False,0
629,HEROMOTOCO,2021,https://www.bseindia.com/bseplus/AnnualReport/500182/68852500182.pdf,629,,,False,False,0
630,HEROMOTOCO,2020,https://www.bseindia.com/bseplus/AnnualReport/500182/5001820320.pdf,630,,,False,False,0
631,HEROMOTOCO,2019,https://www.bseindia.com/bseplus/AnnualReport/500182/5001820319.pdf,631,,,False,False,0
632,HEROMOTOCO,2018,https://www.bseindia.com/bseplus/AnnualReport/500182/5001820318.pdf,632,,,False,False,0
633,HEROMOTOCO,2017,https://www.bseindia.com/bseplus/AnnualReport/500182/5001820317.pdf,633,,,False,False,0
634,HEROMOTOCO,2016,https://www.bseindia.com/bseplus/AnnualReport/500182/5001820316.pdf,634,,,False,False,0
635,HEROMOTOCO,2015,https://www.bseindia.com/bseplus/AnnualReport/500182/5001820315.pdf,635,,,False,False,0
636,HEROMOTOCO,2014,https://www.bseindia.com/bseplus/AnnualReport/500182/5001820314.pdf,636,,,False,False,0
637,HEROMOTOCO,2013,https://www.bseindia.com/bseplus/AnnualReport/500182/5001820313.pdf,637,,,False,False,0
638,HEROMOTOCO,2012,https://www.bseindia.com/bseplus/AnnualReport/500182/5001820312.pdf,638,,,False,False,0
639,HEROMOTOCO,2011,https://www.bseindia.com/bseplus/AnnualReport/500182/5001820311.pdf,639,,,False,False,0
640,HEROMOTOCO,2010,Null,640,,,False,False,0
641,HEROMOTOCO,2009,Null,641,,,False,False,0
642,HINDALCO,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/68b00b65-86a1-441e-987e-6365d1177a58.pdf,642,,,False,False,0
643,HINDALCO,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//57aa00bc-63d7-4dfd-886b-2f590de378fc.pdf,643,,,False,False,0
644,HINDALCO,2022,https://www.bseindia.com/bseplus/AnnualReport/500440/73999500440.pdf,644,,,False,False,0
645,HINDALCO,2021,https://www.bseindia.com/bseplus/AnnualReport/500440/69149500440.pdf,645,,,False,False,0
646,HINDALCO,2020,https://www.bseindia.com/bseplus/AnnualReport/500440/64728500440_01_12_20.pdf,646,,,False,False,0
647,HINDALCO,2019,https://www.bseindia.com/bseplus/AnnualReport/500440/5004400319.pdf,647,,,False,False,0
648,HINDALCO,2018,https://www.bseindia.com/bseplus/AnnualReport/500440/5004400318.pdf,648,,,False,False,0
649,HINDALCO,2017,https://www.bseindia.com/bseplus/AnnualReport/500440/5004400317.pdf,649,,,False,False,0
650,HINDALCO,2016,https://www.bseindia.com/bseplus/AnnualReport/500440/5004400316.pdf,650,,,False,False,0
651,HINDALCO,2015,https://www.bseindia.com/bseplus/AnnualReport/500440/5004400315.pdf,651,,,False,False,0
652,HINDALCO,2014,https://www.bseindia.com/bseplus/AnnualReport/500440/5004400314.pdf,652,,,False,False,0
653,HINDALCO,2013,https://www.bseindia.com/bseplus/AnnualReport/500440/5004400313.pdf,653,,,False,False,0
654,HINDALCO,2012,https://www.bseindia.com/bseplus/AnnualReport/500440/5004400312.pdf,654,,,False,False,0
655,HINDALCO,2011,https://www.bseindia.com/bseplus/AnnualReport/500440/5004400311.pdf,655,,,False,False,0
656,HINDALCO,2010,Null,656,,,False,False,0
657,HINDALCO,2009,Null,657,,,False,False,0
658,HINDUNILVR,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/02d8d87d-90ce-4191-8b3f-4167267aee8a.pdf,658,,,False,False,0
659,HINDUNILVR,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//dbf3868a-97f3-43ed-b5ce-47e83261fdc4.pdf,659,,,False,False,0
660,HINDUNILVR,2022,https://www.bseindia.com/bseplus/AnnualReport/500696/73027500696.pdf,660,,,False,False,0
661,HINDUNILVR,2021,https://www.bseindia.com/bseplus/AnnualReport/500696/68482500696.pdf,661,,,False,False,0
662,HINDUNILVR,2020,https://www.bseindia.com/bseplus/AnnualReport/500696/5006960320.pdf,662,,,False,False,0
663,HINDUNILVR,2019,https://www.bseindia.com/bseplus/AnnualReport/500696/5006960319.pdf,663,,,False,False,0
664,HINDUNILVR,2018,https://www.bseindia.com/bseplus/AnnualReport/500696/5006960318.pdf,664,,,False,False,0
665,HINDUNILVR,2017,https://www.bseindia.com/bseplus/AnnualReport/500696/5006960317.pdf,665,,,False,False,0
666,HINDUNILVR,2016,https://www.bseindia.com/bseplus/AnnualReport/500696/5006960316.pdf,666,,,False,False,0
667,HINDUNILVR,2015,https://www.bseindia.com/bseplus/AnnualReport/500696/5006960315.pdf,667,,,False,False,0
668,HINDUNILVR,2014,https://www.bseindia.com/bseplus/AnnualReport/500696/5006960314.pdf,668,,,False,False,0
669,HINDUNILVR,2013,https://www.bseindia.com/bseplus/AnnualReport/500696/5006960313.pdf,669,,,False,False,0
670,HINDUNILVR,2012,https://www.bseindia.com/bseplus/AnnualReport/500696/5006960312.pdf,670,,,False,False,0
671,HINDUNILVR,2011,https://www.bseindia.com/bseplus/AnnualReport/500696/5006960311.pdf,671,,,False,False,0
672,HINDUNILVR,2010,Null,672,,,False,False,0
673,HINDUNILVR,2009,Null,673,,,False,False,0
674,ICICIBANK,2024,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9d5f21fd-9b1e-42e5-a48b-84d2623f293c.pdf,674,,,False,False,0
675,ICICIBANK,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//f68c72c9-9c03-42e9-a5e6-413cb88728a4.pdf,675,,,False,False,0
676,ICICIBANK,2022,https://www.bseindia.com/bseplus/AnnualReport/532174/73975532174.pdf,676,,,False,False,0
677,ICICIBANK,2021,https://www.bseindia.com/bseplus/AnnualReport/532174/69104532174_31_07_21.pdf,677,,,False,False,0
678,ICICIBANK,2020,https://www.bseindia.com/bseplus/AnnualReport/532174/5321740320.pdf,678,,,False,False,0
679,ICICIBANK,2019,https://www.bseindia.com/bseplus/AnnualReport/532174/5321740319.pdf,679,,,False,False,0
680,ICICIBANK,2018,https://www.bseindia.com/bseplus/AnnualReport/532174/5321740318.pdf,680,,,False,False,0
681,ICICIBANK,2017,https://www.bseindia.com/bseplus/AnnualReport/532174/5321740317.pdf,681,,,False,False,0
682,ICICIBANK,2016,https://www.bseindia.com/bseplus/AnnualReport/532174/5321740316.pdf,682,,,False,False,0
683,ICICIBANK,2015,https://www.bseindia.com/bseplus/AnnualReport/532174/5321740315.pdf,683,,,False,False,0
684,ICICIBANK,2014,https://www.bseindia.com/bseplus/AnnualReport/532174/5321740314.pdf,684,,,False,False,0
685,ICICIBANK,2013,https://www.bseindia.com/bseplus/AnnualReport/532174/5321740313.pdf,685,,,False,False,0
686,ICICIBANK,2012,https://www.bseindia.com/bseplus/AnnualReport/532174/5321740312.pdf,686,,,False,False,0
687,ICICIBANK,2011,https://www.bseindia.com/bseplus/AnnualReport/532174/5321740311.pdf,687,,,False,False,0
688,ICICIBANK,2010,https://archives.nseindia.com/annual_reports/AR_ICICIBANK_2009_2010_25082010120000.zip,688,,,False,False,0
689,ICICIBANK,2009,Null,689,,,False,False,0
690,ICICIGI,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/2c3d5eaa-115e-46d1-b109-045a312a7900.pdf,690,,,False,False,0
691,ICICIGI,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//3953c0a8-277c-4bcf-ada3-57269f3bcc3b.pdf,691,,,False,False,0
692,ICICIGI,2022,https://www.bseindia.com/bseplus/AnnualReport/540716/73667540716.pdf,692,,,False,False,0
693,ICICIGI,2021,https://www.bseindia.com/bseplus/AnnualReport/540716/69010540716.pdf,693,,,False,False,0
694,ICICIGI,2020,https://www.bseindia.com/bseplus/AnnualReport/540716/5407160320.pdf,694,,,False,False,0
695,ICICIGI,2019,https://www.bseindia.com/bseplus/AnnualReport/540716/5407160319.pdf,695,,,False,False,0
696,ICICIGI,2018,https://www.bseindia.com/bseplus/AnnualReport/540716/5407160318.pdf,696,,,False,False,0
697,ICICIGI,2017,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2017/ICICI_LOMBARD_GENERAL_INSURANCE_CO_LTD-540716-MARCH-2017.PDF,697,,,False,False,0
698,ICICIGI,2016,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2016/ICICI_LOMBARD_GENERAL_INSURANCE_CO_LTD-540716-MARCH-2016.PDF,698,,,False,False,0
699,ICICIGI,2015,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2015/ICICI_LOMBARD_GENERAL_INSURANCE_CO_LTD-540716-MARCH-2015.PDF,699,,,False,False,0
700,ICICIGI,2014,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2014/ICICI_LOMBARD_GENERAL_INSURANCE_CO_LTD-540716-MARCH-2014.PDF,700,,,False,False,0
701,ICICIGI,2013,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2013/ICICI_LOMBARD_GENERAL_INSURANCE_CO_LTD-540716-MARCH-2013.PDF,701,,,False,False,0
702,ICICIGI,2012,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2012/ICICI_LOMBARD_GENERAL_INSURANCE_CO_LTD-540716-MARCH-2012.PDF,702,,,False,False,0
703,ICICIGI,2011,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2011/ICICI_LOMBARD_GENERAL_INSURANCE_CO_LTD-540716-MARCH-2011.PDF,703,,,False,False,0
704,ICICIGI,2010,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2010/ICICI_LOMBARD_GENERAL_INSURANCE_CO_LTD-540716-MARCH-2010.PDF,704,,,False,False,0
705,ICICIGI,2009,Null,705,,,False,False,0
706,ICICIPRULI,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/2ad36377-67d5-4a46-824f-869c47fdfb66.pdf,706,,,False,False,0
707,ICICIPRULI,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//3165c506-72d8-48df-b9d5-5ae143cc7319.pdf,707,,,False,False,0
708,ICICIPRULI,2022,https://www.bseindia.com/bseplus/AnnualReport/540133/73087540133.pdf,708,,,False,False,0
709,ICICIPRULI,2021,https://www.bseindia.com/bseplus/AnnualReport/540133/68503540133.pdf,709,,,False,False,0
710,ICICIPRULI,2020,https://www.bseindia.com/bseplus/AnnualReport/540133/5401330320.pdf,710,,,False,False,0
711,ICICIPRULI,2019,https://www.bseindia.com/bseplus/AnnualReport/540133/5401330319.pdf,711,,,False,False,0
712,ICICIPRULI,2018,https://www.bseindia.com/bseplus/AnnualReport/540133/5401330318.pdf,712,,,False,False,0
713,ICICIPRULI,2017,https://www.bseindia.com/bseplus/AnnualReport/540133/5401330317.pdf,713,,,False,False,0
714,ICICIPRULI,2016,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2016/ICICI_PRUDENTIAL_LIFE_INSURANCE_CO_LTD-540133-MARCH-2016.PDF,714,,,False,False,0
715,ICICIPRULI,2015,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2015/ICICI_PRUDENTIAL_LIFE_INSURANCE_CO_LTD-540133-MARCH-2015.PDF,715,,,False,False,0
716,ICICIPRULI,2014,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2014/ICICI_PRUDENTIAL_LIFE_INSURANCE_CO_LTD-540133-MARCH-2014.PDF,716,,,False,False,0
717,ICICIPRULI,2013,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2013/ICICI_PRUDENTIAL_LIFE_INSURANCE_CO_LTD-540133-MARCH-2013.PDF,717,,,False,False,0
718,ICICIPRULI,2012,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2012/ICICI_PRUDENTIAL_LIFE_INSURANCE_CO_LTD-540133-MARCH-2012.PDF,718,,,False,False,0
719,ICICIPRULI,2011,Null,719,,,False,False,0
720,ICICIPRULI,2010,Null,720,,,False,False,0
721,ICICIPRULI,2009,Null,721,,,False,False,0
722,INDIGO,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/15875274-cfda-478f-9e06-3672ef9bb88a.pdf,722,,,False,False,0
723,INDIGO,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//9df50227-aef2-400e-973e-b3b658d9745e.pdf,723,,,False,False,0
724,INDIGO,2022,https://www.bseindia.com/bseplus/AnnualReport/539448/73976539448.pdf,724,,,False,False,0
725,INDIGO,2021,https://www.bseindia.com/bseplus/AnnualReport/539448/69305539448.pdf,725,,,False,False,0
726,INDIGO,2020,https://www.bseindia.com/bseplus/AnnualReport/539448/5394480320.pdf,726,,,False,False,0
727,INDIGO,2019,https://www.bseindia.com/bseplus/AnnualReport/539448/5394480319.pdf,727,,,False,False,0
728,INDIGO,2018,https://www.bseindia.com/bseplus/AnnualReport/539448/5394480318.pdf,728,,,False,False,0
729,INDIGO,2017,https://www.bseindia.com/bseplus/AnnualReport/539448/5394480317.pdf,729,,,False,False,0
730,INDIGO,2016,https://www.bseindia.com/bseplus/AnnualReport/539448/5394480316.pdf,730,,,False,False,0
731,INDIGO,2015,Null,731,,,False,False,0
732,INDIGO,2014,Null,732,,,False,False,0
733,INDIGO,2013,Null,733,,,False,False,0
734,INDIGO,2012,Null,734,,,False,False,0
735,INDIGO,2011,Null,735,,,False,False,0
736,INDIGO,2010,Null,736,,,False,False,0
737,INDIGO,2009,Null,737,,,False,False,0
738,INDUSINDBK,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/f6c53d4f-6329-4818-b362-15fc7bc97ade.pdf,738,,,False,False,0
739,INDUSINDBK,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//f4693a35-970b-40d7-9894-e25897577b99.pdf,739,,,False,False,0
740,INDUSINDBK,2022,https://www.bseindia.com/bseplus/AnnualReport/532187/73929532187.pdf,740,,,False,False,0
741,INDUSINDBK,2021,https://www.bseindia.com/bseplus/AnnualReport/532187/69276532187.pdf,741,,,False,False,0
742,INDUSINDBK,2020,https://www.bseindia.com/bseplus/AnnualReport/532187/65882532187.pdf,742,,,False,False,0
743,INDUSINDBK,2019,https://www.bseindia.com/bseplus/AnnualReport/532187/5321870319.pdf,743,,,False,False,0
744,INDUSINDBK,2018,https://www.bseindia.com/bseplus/AnnualReport/532187/5321870318.pdf,744,,,False,False,0
745,INDUSINDBK,2017,https://www.bseindia.com/bseplus/AnnualReport/532187/5321870317.pdf,745,,,False,False,0
746,INDUSINDBK,2016,https://www.bseindia.com/bseplus/AnnualReport/532187/5321870316.pdf,746,,,False,False,0
747,INDUSINDBK,2015,https://www.bseindia.com/bseplus/AnnualReport/532187/5321870315.pdf,747,,,False,False,0
748,INDUSINDBK,2014,https://www.bseindia.com/bseplus/AnnualReport/532187/5321870314.pdf,748,,,False,False,0
749,INDUSINDBK,2013,https://www.bseindia.com/bseplus/AnnualReport/532187/5321870313.pdf,749,,,False,False,0
750,INDUSINDBK,2012,https://www.bseindia.com/bseplus/AnnualReport/532187/5321870312.pdf,750,,,False,False,0
751,INDUSINDBK,2011,https://www.bseindia.com/bseplus/AnnualReport/532187/5321870311.pdf,751,,,False,False,0
752,INDUSINDBK,2010,Null,752,,,False,False,0
753,INDUSINDBK,2009,Null,753,,,False,False,0
