"bluestock_fintech_—_nifty_100__|__cash_flow__|__1,187_records",unnamed:_1,unnamed:_2,unnamed:_3,unnamed:_4,unnamed:_5,unnamed:_6,year_label,fiscal_year,quarter,is_ttm,is_half_year,sort_order,free_cash_flow
592,HINDUNILVR,Mar 2020,7623,1791,-6819,2595,592,,,False,False,0,
593,HINDUNILVR,Mar 2021,9163,-1228,-9309,-1374,593,,,False,False,0,
594,HINDUNILVR,Mar 2022,9048,-1728,-8015,-695,594,,,False,False,0,
595,HINDUNILVR,Mar 2023,9991,-1484,-8953,-446,595,,,False,False,0,
596,HINDUNILVR,Mar 2024,15469,-5324,-10034,111,596,,,False,False,0,
597,ICICIBANK,Mar 2013,17494,-18563,9283,8215,597,,,False,False,0,
598,ICICIBANK,Mar 2014,6765,-15750,7872,-1113,598,,,False,False,0,
599,ICICIBANK,Mar 2015,-12273,-13175,24827,-621,599,,,False,False,0,
600,ICICIBANK,Mar 2016,23645,-12060,5814,17399,600,,,False,False,0,
601,ICICIBANK,Mar 2017,52636,-1711,-35470,15455,601,,,False,False,0,
602,ICICIBANK,Mar 2018,19383,-50551,39676,8508,602,,,False,False,0,
603,ICICIBANK,Mar 2019,48671,-30282,-19997,-1608,603,,,False,False,0,
604,ICICIBANK,Mar 2020,79565,-42095,2992,40462,604,,,False,False,0,
605,ICICIBANK,Mar 2021,138015,-63631,-54667,19718,605,,,False,False,0,
606,ICICIBANK,Mar 2022,58111,-39448,17451,36114,606,,,False,False,0,
607,ICICIBANK,Mar 2023,-3771,-67689,24791,-46669,607,,,False,False,0,
608,ICICIBANK,Mar 2024,157284,-144737,13765,26312,608,,,False,False,0,
609,ICICIGI,Mar 2013,984,-962,102,124,609,,,False,False,0,
610,ICICIGI,Mar 2014,595,-706,4,-108,610,,,False,False,0,
611,ICICIGI,Mar 2015,-98,171,-93,-20,611,,,False,False,0,
612,ICICIGI,Mar 2016,511,-310,-148,53,612,,,False,False,0,
613,ICICIGI,Mar 2017,1628,-1990,361,-1,613,,,False,False,0,
614,ICICIGI,Mar 2018,2390,-1896,-96,398,614,,,False,False,0,
615,ICICIGI,Mar 2019,2976,-2856,-310,-190,615,,,False,False,0,
616,ICICIGI,Mar 2020,3433,-3382,-420,-369,616,,,False,False,0,
617,ICICIGI,Mar 2021,1774,-1367,-212,195,617,,,False,False,0,
618,ICICIGI,Mar 2022,809,135,-879,65,618,,,False,False,0,
619,ICICIGI,Mar 2023,2290,-1685,-695,-90,619,,,False,False,0,
620,ICICIGI,Mar 2024,2407,-1921,-355,131,620,,,False,False,0,
621,ICICIPRULI,Mar 2013,-2641,1564,-514,-1591,621,,,False,False,0,
622,ICICIPRULI,Mar 2014,-2382,6012,-1091,2539,622,,,False,False,0,
623,ICICIPRULI,Mar 2015,523,-1822,-966,-2264,623,,,False,False,0,
624,ICICIPRULI,Mar 2016,3634,27,-1442,2219,624,,,False,False,0,
625,ICICIPRULI,Mar 2017,4130,-696,-994,2439,625,,,False,False,0,
626,ICICIPRULI,Mar 2018,5690,-5389,-1188,-887,626,,,False,False,0,
627,ICICIPRULI,Mar 2019,11377,-7559,-843,2975,627,,,False,False,0,
628,ICICIPRULI,Mar 2020,8596,-10797,-405,-2606,628,,,False,False,0,
629,ICICIPRULI,Mar 2021,7314,-5084,1205,3434,629,,,False,False,0,
630,ICICIPRULI,Mar 2022,1831,-816,-319,696,630,,,False,False,0,
631,ICICIPRULI,Mar 2023,89,-1145,-112,-1168,631,,,False,False,0,
632,ICICIPRULI,Mar 2024,-7315,7420,-88,17,632,,,False,False,0,
633,INDIGO,Mar 2013,1741,-1890,36,-113,633,,,False,False,0,
634,INDIGO,Mar 2014,1595,-2914,1285,-34,634,,,False,False,0,
635,INDIGO,Mar 2015,2384,-940,-1308,136,635,,,False,False,0,
636,INDIGO,Mar 2016,3116,-1337,-1220,559,636,,,False,False,0,
637,INDIGO,Mar 2017,3782,-3033,-1401,-652,637,,,False,False,0,
638,INDIGO,Mar 2018,3903,-4152,766,518,638,,,False,False,0,
639,INDIGO,Mar 2019,3160,-2526,-592,42,639,,,False,False,0,
640,INDIGO,Mar 2020,6943,-4573,-2407,-37,640,,,False,False,0,
641,INDIGO,Mar 2021,-1620,3228,-1775,-168,641,,,False,False,0,
642,INDIGO,Mar 2022,2064,1527,-3088,503,642,,,False,False,0,
643,INDIGO,Mar 2023,12703,-4039,-8432,232,643,,,False,False,0,
644,INDIGO,Mar 2024,21183,-11759,-9979,-555,644,,,False,False,0,
645,INDUSINDBK,Mar 2013,-486,-174,1969,1309,645,,,False,False,0,
646,INDUSINDBK,Mar 2014,-4106,-174,4200,-79,646,,,False,False,0,
647,INDUSINDBK,Mar 2015,-1421,-276,5707,4010,647,,,False,False,0,
648,INDUSINDBK,Mar 2016,-2927,-258,2517,-667,648,,,False,False,0,
649,INDUSINDBK,Mar 2017,11569,-285,-2768,8516,649,,,False,False,0,
650,INDUSINDBK,Mar 2018,-20700,-217,15505,-5412,650,,,False,False,0,
651,INDUSINDBK,Mar 2019,-6389,-633,8590,1568,651,,,False,False,0,
652,INDUSINDBK,Mar 2020,-12039,526,12733,1220,652,,,False,False,0,
653,INDUSINDBK,Mar 2021,44646,-226,-4096,40324,653,,,False,False,0,
654,INDUSINDBK,Mar 2022,16600,-351,-4302,11947,654,,,False,False,0,
655,INDUSINDBK,Mar 2023,-12438,-441,1115,-11763,655,,,False,False,0,
656,INDUSINDBK,Mar 2024,-16843,-625,-2242,-19710,656,,,False,False,0,
657,INFY,Mar 2013,7373,-2922,-3210,1241,657,,,False,False,0,
658,INFY,Mar 2014,9825,-2563,-3144,4118,658,,,False,False,0,
659,INFY,Mar 2015,8353,999,-4935,4417,659,,,False,False,0,
660,INFY,Mar 2016,10028,-885,-6813,2330,660,,,False,False,0,
661,INFY,Mar 2017,11531,-14664,-6939,-10072,661,,,False,False,0,
662,INFY,Mar 2018,13218,4533,-20505,-2754,662,,,False,False,0,
663,INFY,Mar 2019,14841,-632,-14512,-303,663,,,False,False,0,
664,INFY,Mar 2020,17003,-331,-17591,-919,664,,,False,False,0,
665,INFY,Mar 2021,23224,-7373,-9786,6065,665,,,False,False,0,
666,INFY,Mar 2022,23885,-6485,-24642,-7242,666,,,False,False,0,
667,INFY,Mar 2023,22467,-1071,-26695,-5299,667,,,False,False,0,
668,INFY,Mar 2024,25210,-5093,-17504,2613,668,,,False,False,0,
669,IOC,Mar 2013,9340,-9294,352,398,669,,,False,False,0,
670,IOC,Mar 2014,24195,-18594,-3116,2485,670,,,False,False,0,
671,IOC,Mar 2015,46092,-10215,-38283,-2406,671,,,False,False,0,
672,IOC,Mar 2016,25624,-13610,-11890,124,672,,,False,False,0,
673,IOC,Mar 2017,28216,-17684,-10937,-405,673,,,False,False,0,
674,IOC,Mar 2018,29115,-17119,-12007,-11,674,,,False,False,0,
675,IOC,Mar 2019,12747,-22569,10436,614,675,,,False,False,0,
676,IOC,Mar 2020,7146,-29101,22456,502,676,,,False,False,0,
677,IOC,Mar 2021,49650,-22935,-27369,-653,677,,,False,False,0,
678,IOC,Mar 2022,25747,-21294,-4058,395,678,,,False,False,0,
679,IOC,Mar 2023,29644,-28030,-1794,-180,679,,,False,False,0,
680,IOC,Mar 2024,71099,-31464,-39385,250,680,,,False,False,0,
681,IRCTC,Mar 2015,69,-46,-17,6,681,,,False,False,0,
682,IRCTC,Mar 2016,288,7,-31,263,682,,,False,False,0,
683,IRCTC,Mar 2017,338,94,-136,296,683,,,False,False,0,
684,IRCTC,Mar 2018,24,40,-57,7,684,,,False,False,0,
685,IRCTC,Mar 2019,499,-353,-179,-33,685,,,False,False,0,
686,IRCTC,Mar 2020,409,8,-280,137,686,,,False,False,0,
687,IRCTC,Mar 2021,248,-453,-47,-252,687,,,False,False,0,
688,IRCTC,Mar 2022,524,-242,-258,23,688,,,False,False,0,
689,IRCTC,Mar 2023,812,-317,-434,61,689,,,False,False,0,
690,IRCTC,Mar 2024,882,-215,-404,262,690,,,False,False,0,
691,IRFC,Mar 2016,-16378,2,17582,1206,691,,,False,False,0,
692,IRFC,Mar 2017,-19455,2,18250,-1204,692,,,False,False,0,
693,IRFC,Mar 2018,-28076,2,28075,0,693,,,False,False,0,
694,IRFC,Mar 2019,-41748,1,41749,3,694,,,False,False,0,
695,IRFC,Mar 2020,-62701,1,62697,-2,695,,,False,False,0,
696,IRFC,Mar 2021,-89907,0,90202,296,696,,,False,False,0,
697,IRFC,Mar 2022,-64412,-5,64266,-151,697,,,False,False,0,
698,IRFC,Mar 2023,-28588,0,28644,56,698,,,False,False,0,
699,IRFC,Mar 2024,7914,-8,-8046,-140,699,,,False,False,0,
700,ITC,Mar 2013,7102,-3881,-3310,-90,700,,,False,False,0,
701,ITC,Mar 2014,7344,-3254,-4122,-32,701,,,False,False,0,
702,ITC,Mar 2015,9843,-5275,-4661,-93,702,,,False,False,0,
703,ITC,Mar 2016,9799,-3921,-5613,266,703,,,False,False,0,
704,ITC,Mar 2017,10627,-3251,-7301,75,704,,,False,False,0,
705,ITC,Mar 2018,13169,-7114,-6221,-166,705,,,False,False,0,
706,ITC,Mar 2019,12583,-5546,-6869,169,706,,,False,False,0,
707,ITC,Mar 2020,14690,-6174,-8181,334,707,,,False,False,0,
708,ITC,Mar 2021,12527,5740,-18634,-367,708,,,False,False,0,
709,ITC,Mar 2022,15776,-2238,-13580,-43,709,,,False,False,0,
710,ITC,Mar 2023,18878,-5732,-13006,139,710,,,False,False,0,
711,ITC,Mar 2024,17179,1563,-18551,191,711,,,False,False,0,
712,JINDALSTEL,Mar 2013,3522,-9591,6111,43,712,,,False,False,0,
713,JINDALSTEL,Mar 2014,4580,-12694,8879,766,713,,,False,False,0,
714,JINDALSTEL,Mar 2015,1182,-6717,5708,173,714,,,False,False,0,
715,JINDALSTEL,Mar 2016,4333,-2262,-2672,-601,715,,,False,False,0,
716,JINDALSTEL,Mar 2017,6850,-1998,-5108,-256,716,,,False,False,0,
717,JINDALSTEL,Mar 2018,7724,-1431,-6276,17,717,,,False,False,0,
718,JINDALSTEL,Mar 2019,9027,-832,-8261,-67,718,,,False,False,0,
719,JINDALSTEL,Mar 2020,8814,-1476,-7016,322,719,,,False,False,0,
720,JINDALSTEL,Mar 2021,11961,-1884,-4612,5465,720,,,False,False,0,
721,JINDALSTEL,Mar 2022,16048,-2331,-15120,-1403,721,,,False,False,0,
722,JINDALSTEL,Mar 2023,7347,-4090,-2500,757,722,,,False,False,0,
723,JINDALSTEL,Mar 2024,6008,-8344,1381,-955,723,,,False,False,0,
724,JIOFIN,Mar 2023,2055,-1110,-889,56,724,,,False,False,0,
725,JIOFIN,Mar 2024,-678,1441,-753,11,725,,,False,False,0,
726,JSWENERGY,Mar 2013,1725,-944,-684,96,726,,,False,False,0,
727,JSWENERGY,Mar 2014,2269,-363,-1859,48,727,,,False,False,0,
728,JSWENERGY,Mar 2015,3394,-422,-2327,645,728,,,False,False,0,
729,JSWENERGY,Mar 2016,3538,-3272,-1622,-1357,729,,,False,False,0,
730,JSWENERGY,Mar 2017,3853,-762,-2595,496,730,,,False,False,0,
731,JSWENERGY,Mar 2018,3934,-215,-3968,-249,731,,,False,False,0,
732,JSWENERGY,Mar 2019,2491,-55,-2523,-87,732,,,False,False,0,
733,JSWENERGY,Mar 2020,2082,301,-1962,421,733,,,False,False,0,
734,JSWENERGY,Mar 2021,3700,-1030,-2515,155,734,,,False,False,0,
735,JSWENERGY,Mar 2022,2952,-1387,-781,784,735,,,False,False,0,
736,JSWENERGY,Mar 2023,2084,-6778,7327,2634,736,,,False,False,0,
737,JSWENERGY,Mar 2024,6234,-8197,1675,-289,737,,,False,False,0,
738,JSWSTEEL,Mar 2013,5844,-5433,-791,-380,738,,,False,False,0,
739,JSWSTEEL,Mar 2014,2594,-5618,3300,276,739,,,False,False,0,
740,JSWSTEEL,Mar 2015,7876,-7372,-169,334,740,,,False,False,0,
741,JSWSTEEL,Mar 2016,6897,-3857,-3151,-111,741,,,False,False,0,
742,JSWSTEEL,Mar 2017,7888,-5094,-2710,84,742,,,False,False,0,
743,JSWSTEEL,Mar 2018,12379,-4529,-8185,-335,743,,,False,False,0,
744,JSWSTEEL,Mar 2019,14633,-11387,1753,4999,744,,,False,False,0,
745,JSWSTEEL,Mar 2020,12785,-19589,5189,-1615,745,,,False,False,0,
746,JSWSTEEL,Mar 2021,18789,-7702,-3110,7977,746,,,False,False,0,
747,JSWSTEEL,Mar 2022,26270,-14748,-14657,-3135,747,,,False,False,0,
748,JSWSTEEL,Mar 2023,23323,-10730,-5977,6616,748,,,False,False,0,
749,JSWSTEEL,Mar 2024,12078,-14467,-5005,-7394,749,,,False,False,0,
750,KOTAKBANK,Mar 2013,2878,-9035,7099,942,750,,,False,False,0,
751,KOTAKBANK,Mar 2014,9068,-1130,-5814,2125,751,,,False,False,0,
752,KOTAKBANK,Mar 2015,2302,-4467,2426,260,752,,,False,False,0,
753,KOTAKBANK,Mar 2016,5025,-2353,2024,4696,753,,,False,False,0,
754,KOTAKBANK,Mar 2017,13222,-5289,6055,13989,754,,,False,False,0,
755,KOTAKBANK,Mar 2018,-10392,-5475,14679,-1188,755,,,False,False,0,
756,KOTAKBANK,Mar 2019,1822,-3323,8365,6864,756,,,False,False,0,
757,KOTAKBANK,Mar 2020,46619,-13068,-735,32815,757,,,False,False,0,
758,KOTAKBANK,Mar 2021,4881,-11172,-10072,-16363,758,,,False,False,0,
759,KOTAKBANK,Mar 2022,8308,-10903,7543,4949,759,,,False,False,0,
760,KOTAKBANK,Mar 2023,-1242,-10381,1883,-9740,760,,,False,False,0,
761,KOTAKBANK,Mar 2024,15685,-8919,15515,22281,761,,,False,False,0,
762,LICI,Mar 2019,13274,9636,-13700,9210,762,,,False,False,0,
763,LICI,Mar 2020,54367,-40415,-18664,-4712,763,,,False,False,0,
764,LICI,Mar 2021,80602,148447,-256125,-27077,764,,,False,False,0,
765,LICI,Mar 2022,-3783,12531,0,8748,765,,,False,False,0,
766,LICI,Mar 2023,54519,-52848,-949,722,766,,,False,False,0,
767,LICI,Mar 2024,26122,-25269,-4427,-3574,767,,,False,False,0,
777,LODHA,Mar 2016,387,-854,330,-137,777,,,False,False,0,
778,LODHA,Mar 2017,1469,-1174,-312,-16,778,,,False,False,0,
779,LODHA,Mar 2018,696,-651,24,69,779,,,False,False,0,
780,LODHA,Mar 2019,-463,-175,736,97,780,,,False,False,0,
781,LODHA,Mar 2020,3772,182,-4188,-234,781,,,False,False,0,
782,LODHA,Mar 2021,2524,420,-2835,109,782,,,False,False,0,
783,LODHA,Mar 2022,1998,1139,-2888,250,783,,,False,False,0,
784,LODHA,Mar 2023,2750,1789,-3706,834,784,,,False,False,0,
785,LODHA,Mar 2024,2512,-2947,951,516,785,,,False,False,0,
786,LT,Mar 2013,-4355,-6922,11429,152,786,,,False,False,0,
787,LT,Mar 2014,-7143,-5510,13136,483,787,,,False,False,0,
788,LT,Mar 2015,-1365,-4778,7903,1759,788,,,False,False,0,
789,LT,Mar 2016,-3240,-4627,7253,-613,789,,,False,False,0,
790,LT,Mar 2017,6655,-9796,2896,-245,790,,,False,False,0,
791,LT,Mar 2018,-10031,3914,9370,3254,791,,,False,False,0,
792,LT,Mar 2019,-4756,-11023,15440,-338,792,,,False,False,0,
793,LT,Mar 2020,6694,-8408,6372,4658,793,,,False,False,0,
794,LT,Mar 2021,23074,-5750,-15274,2049,794,,,False,False,0,
795,LT,Mar 2022,19164,-3585,-15181,397,795,,,False,False,0,
796,LT,Mar 2023,22777,-8048,-11572,3156,796,,,False,False,0,
797,LT,Mar 2024,18266,2179,-25413,-4968,797,,,False,False,0,
798,LTIM,Mar 2013,608,-224,-396,-13,798,,,False,False,0,
799,LTIM,Mar 2014,628,180,-769,40,799,,,False,False,0,
800,LTIM,Mar 2015,642,-103,-497,42,800,,,False,False,0,
801,LTIM,Mar 2016,858,-40,-817,2,801,,,False,False,0,
802,LTIM,Mar 2017,1170,-961,-33,176,802,,,False,False,0,
803,LTIM,Mar 2018,844,-452,-408,-16,803,,,False,False,0,
804,LTIM,Mar 2019,1395,-749,-594,52,804,,,False,False,0,
805,LTIM,Mar 2020,1644,-643,-890,110,805,,,False,False,0,
806,LTIM,Mar 2021,2400,-1657,-509,234,806,,,False,False,0,
807,LTIM,Mar 2022,3251,-1643,-1680,-73,807,,,False,False,0,
808,LTIM,Mar 2023,3095,-271,-1932,892,808,,,False,False,0,
809,LTIM,Mar 2024,5670,-3918,-2269,-518,809,,,False,False,0,
810,M&M,Mar 2013,-922,-2903,4508,684,810,,,False,False,0,
811,M&M,Mar 2014,-244,-4524,5577,810,811,,,False,False,0,
812,M&M,Mar 2015,1055,-4357,1669,-1633,812,,,False,False,0,
813,M&M,Mar 2016,2385,-5506,2967,-154,813,,,False,False,0,
814,M&M,Mar 2017,183,-5875,6108,416,814,,,False,False,0,
815,M&M,Mar 2018,682,-5467,6314,1529,815,,,False,False,0,
816,M&M,Mar 2019,-4347,-7174,13194,1672,816,,,False,False,0,
817,M&M,Mar 2020,-1457,-6870,6933,-1394,817,,,False,False,0,
818,M&M,Mar 2021,17909,-19686,406,-1370,818,,,False,False,0,
819,M&M,Mar 2022,9248,-3252,-5883,113,819,,,False,False,0,
820,M&M,Mar 2023,-7074,-8866,15946,6,820,,,False,False,0,
821,M&M,Mar 2024,-5630,-5615,12281,1037,821,,,False,False,0,
822,MARUTI,Mar 2013,4059,-3119,-979,-39,822,,,False,False,0,
823,MARUTI,Mar 2014,4995,-4997,-74,-76,823,,,False,False,0,
824,MARUTI,Mar 2015,6449,-4491,-2004,-45,824,,,False,False,0,
825,MARUTI,Mar 2016,8482,-7230,-1237,16,825,,,False,False,0,
826,MARUTI,Mar 2017,10282,-9173,-1129,-20,826,,,False,False,0,
827,MARUTI,Mar 2018,11788,-8302,-3436,50,827,,,False,False,0,
828,MARUTI,Mar 2019,6601,-3540,-2948,113,828,,,False,False,0,
829,MARUTI,Mar 2020,3496,-557,-3104,-165,829,,,False,False,0,
830,MARUTI,Mar 2021,8856,-7291,-1545,20,830,,,False,False,0,
831,MARUTI,Mar 2022,1840,-239,-1607,-6,831,,,False,False,0,
832,MARUTI,Mar 2023,10815,-8820,-1214,780,832,,,False,False,0,
833,MARUTI,Mar 2024,16801,-11865,-4062,874,833,,,False,False,0,
834,MOTHERSON,Mar 2013,1486,-1089,-256,142,834,,,False,False,0,
835,MOTHERSON,Mar 2014,2695,-1372,-1080,243,835,,,False,False,0,
836,MOTHERSON,Mar 2015,3390,-2844,494,1040,836,,,False,False,0,
837,MOTHERSON,Mar 2016,2188,-1906,-263,19,837,,,False,False,0,
838,MOTHERSON,Mar 2017,3800,-6145,5518,3172,838,,,False,False,0,
839,MOTHERSON,Mar 2018,3264,-3194,-2221,-2152,839,,,False,False,0,
840,MOTHERSON,Mar 2019,4312,-3318,-225,769,840,,,False,False,0,
841,MOTHERSON,Mar 2020,6352,-2220,-2803,1329,841,,,False,False,0,
842,MOTHERSON,Mar 2021,5051,-1886,-2098,1068,842,,,False,False,0,
843,MOTHERSON,Mar 2022,2463,-2304,-1217,-1059,843,,,False,False,0,
844,MOTHERSON,Mar 2023,4643,-2248,-2734,-339,844,,,False,False,0,
845,MOTHERSON,Mar 2024,7569,-6644,1281,2205,845,,,False,False,0,
846,NAUKRI,Mar 2013,75,-46,-12,16,846,,,False,False,0,
847,NAUKRI,Mar 2014,81,-204,130,7,847,,,False,False,0,
848,NAUKRI,Mar 2015,51,-1051,1025,25,848,,,False,False,0,
849,NAUKRI,Mar 2016,78,-2,-66,11,849,,,False,False,0,
850,NAUKRI,Mar 2017,213,-165,-42,7,850,,,False,False,0,
851,NAUKRI,Mar 2018,253,-149,-75,29,851,,,False,False,0,
852,NAUKRI,Mar 2019,276,-59,-78,138,852,,,False,False,0,
853,NAUKRI,Mar 2020,350,97,-143,304,853,,,False,False,0,
854,NAUKRI,Mar 2021,276,-2043,1880,113,854,,,False,False,0,
855,NAUKRI,Mar 2022,707,-1177,35,-435,855,,,False,False,0,
856,NAUKRI,Mar 2023,512,-358,2,156,856,,,False,False,0,
857,NAUKRI,Mar 2024,702,-852,120,-29,857,,,False,False,0,
858,NESTLEIND,Dec 2013,1796,-441,-580,775,858,,,False,False,0,
859,NESTLEIND,Dec 2014,1644,-432,-1635,-423,859,,,False,False,0,
860,NESTLEIND,Dec 2015,1098,-70,-498,529,860,,,False,False,0,
861,NESTLEIND,Dec 2016,1466,-126,-666,674,861,,,False,False,0,
862,NESTLEIND,Dec 2017,1818,-131,-997,691,862,,,False,False,0,
863,NESTLEIND,Dec 2018,2052,-52,-1317,683,863,,,False,False,0,
864,NESTLEIND,Dec 2019,2295,83,-3602,-1223,864,,,False,False,0,
865,NESTLEIND,Dec 2020,2454,-321,-1956,177,865,,,False,False,0,
866,NESTLEIND,Dec 2021,2236,-1920,-2020,-1704,866,,,False,False,0,
867,NESTLEIND,Dec 2022,2737,-392,-2123,223,867,,,False,False,0,
868,NESTLEIND,Dec 2023,3392,-927,-2436,29,868,,,False,False,0,
869,NESTLEIND,Mar 2024,4175,-1237,-3135,-198,869,,,False,False,0,
870,NHPC,Mar 2013,2846,-1330,-1344,172,870,,,False,False,0,
871,NHPC,Mar 2014,3824,-1122,-4536,-1834,871,,,False,False,0,
872,NHPC,Mar 2015,4061,-768,-2494,798,872,,,False,False,0,
873,NHPC,Mar 2016,5971,-746,-4000,1224,873,,,False,False,0,
874,NHPC,Mar 2017,8329,-1864,-7812,-1347,874,,,False,False,0,
875,NHPC,Mar 2018,4696,-886,-3863,-53,875,,,False,False,0,
876,NHPC,Mar 2019,3824,-1182,-2637,5,876,,,False,False,0,
877,NHPC,Mar 2020,2993,-2987,12,17,877,,,False,False,0,
878,NHPC,Mar 2021,5070,-1607,-3058,405,878,,,False,False,0,
879,NHPC,Mar 2022,4590,-3084,-638,867,879,,,False,False,0,
880,NHPC,Mar 2023,4705,-4191,-795,-281,880,,,False,False,0,
881,NHPC,Mar 2024,6938,-5968,-581,388,881,,,False,False,0,
882,NTPC,Mar 2013,16508,-16845,988,651,882,,,False,False,0,
883,NTPC,Mar 2014,16531,-15509,-2709,-1687,883,,,False,False,0,
884,NTPC,Mar 2015,14889,-15977,-1474,-2563,884,,,False,False,0,
885,NTPC,Mar 2016,24125,-19162,-3899,1064,885,,,False,False,0,
886,NTPC,Mar 2017,20167,-24480,3138,-1176,886,,,False,False,0,
887,NTPC,Mar 2018,19670,-20678,1028,19,887,,,False,False,0,
888,NTPC,Mar 2019,18686,-24063,4927,-451,888,,,False,False,0,
889,NTPC,Mar 2020,23890,-29628,6004,266,889,,,False,False,0,
890,NTPC,Mar 2021,32444,-21034,-11049,360,890,,,False,False,0,
891,NTPC,Mar 2022,41788,-22891,-19172,-274,891,,,False,False,0,
892,NTPC,Mar 2023,47152,-26145,-21217,-210,892,,,False,False,0,
893,NTPC,Mar 2024,40785,-32141,-8246,398,893,,,False,False,0,
894,ONGC,Mar 2013,39874,-41220,-6927,-8273,894,,,False,False,0,
895,ONGC,Mar 2014,53270,-63633,15225,4862,895,,,False,False,0,
896,ONGC,Mar 2015,33950,-30058,-10641,-6749,896,,,False,False,0,
897,ONGC,Mar 2016,46292,-38256,-8972,-935,897,,,False,False,0,
898,ONGC,Mar 2017,45780,-43815,-1867,99,898,,,False,False,0,
899,ONGC,Mar 2018,56792,-66798,9909,-97,899,,,False,False,0,
900,ONGC,Mar 2019,61458,-37132,-23324,1001,900,,,False,False,0,
901,ONGC,Mar 2020,70593,-53159,-16726,708,901,,,False,False,0,
902,ONGC,Mar 2021,47185,-39141,-8239,-195,902,,,False,False,0,
903,ONGC,Mar 2022,78248,-41197,-35790,1261,903,,,False,False,0,
904,ONGC,Mar 2023,86062,-74690,-12876,-1504,904,,,False,False,0,
905,ONGC,Mar 2024,99263,-57203,-45650,-3591,905,,,False,False,0,
906,PFC,Mar 2013,-25102,22,27947,2868,906,,,False,False,0,
907,PFC,Mar 2014,-22473,9,17671,-4793,907,,,False,False,0,
908,PFC,Mar 2015,-21455,-491,26916,4970,908,,,False,False,0,
909,PFC,Mar 2016,-13298,-1973,10383,-4888,909,,,False,False,0,
910,PFC,Mar 2017,1795,-667,1950,3079,910,,,False,False,0,
911,PFC,Mar 2018,-57148,1409,52018,-3720,911,,,False,False,0,
912,PFC,Mar 2019,-80252,-13463,93616,-98,912,,,False,False,0,
913,PFC,Mar 2020,-42148,-73,43399,1179,913,,,False,False,0,
914,PFC,Mar 2021,-59143,1741,60424,3023,914,,,False,False,0,
915,PFC,Mar 2022,4904,-547,-8371,-4014,915,,,False,False,0,
916,PFC,Mar 2023,-74717,-1694,75537,-874,916,,,False,False,0,
917,PFC,Mar 2024,-97820,-3409,101261,32,917,,,False,False,0,
918,PIDILITIND,Mar 2013,472,-144,-339,-12,918,,,False,False,0,
919,PIDILITIND,Mar 2014,394,-99,-242,54,919,,,False,False,0,
920,PIDILITIND,Mar 2015,552,-436,-165,-49,920,,,False,False,0,
921,PIDILITIND,Mar 2016,907,-491,-371,45,921,,,False,False,0,
922,PIDILITIND,Mar 2017,794,-879,41,-45,922,,,False,False,0,
923,PIDILITIND,Mar 2018,796,39,-790,46,923,,,False,False,0,
924,PIDILITIND,Mar 2019,845,-513,-361,-29,924,,,False,False,0,
925,PIDILITIND,Mar 2020,1280,103,-849,533,925,,,False,False,0,
926,PIDILITIND,Mar 2021,1392,-1688,-76,-372,926,,,False,False,0,
927,PIDILITIND,Mar 2022,955,-558,-468,-71,927,,,False,False,0,
928,PIDILITIND,Mar 2023,1558,-899,-656,2,928,,,False,False,0,
929,PIDILITIND,Mar 2024,2724,-1769,-742,212,929,,,False,False,0,
930,PNB,Mar 2013,-692,-600,-694,-1987,930,,,False,False,0,
931,PNB,Mar 2014,16906,-302,2129,18733,931,,,False,False,0,
932,PNB,Mar 2015,4814,-872,7451,11393,932,,,False,False,0,
933,PNB,Mar 2016,14167,-1352,5975,18790,933,,,False,False,0,
934,PNB,Mar 2017,21938,159,-9767,12330,934,,,False,False,0,
935,PNB,Mar 2018,-1742,392,7460,6109,935,,,False,False,0,
936,PNB,Mar 2019,-33532,-629,13969,-20192,936,,,False,False,0,
937,PNB,Mar 2020,-12793,-338,13591,460,937,,,False,False,0,
938,PNB,Mar 2021,30950,-787,5415,35579,938,,,False,False,0,
939,PNB,Mar 2022,20032,-1204,2032,20859,939,,,False,False,0,
940,PNB,Mar 2023,22592,-732,1275,23135,940,,,False,False,0,
941,PNB,Mar 2024,-27939,-1506,3518,-25928,941,,,False,False,0,
942,POWERGRID,Mar 2013,11690,-22084,9962,-432,942,,,False,False,0,
943,POWERGRID,Mar 2014,15223,-26639,13712,2295,943,,,False,False,0,
944,POWERGRID,Mar 2015,15800,-24185,6399,-1986,944,,,False,False,0,
945,POWERGRID,Mar 2016,15008,-21576,5621,-948,945,,,False,False,0,
946,POWERGRID,Mar 2017,21575,-23836,3959,1698,946,,,False,False,0,
947,POWERGRID,Mar 2018,22710,-25701,1285,-1707,947,,,False,False,0,
948,POWERGRID,Mar 2019,23271,-18727,-2431,2113,948,,,False,False,0,
949,POWERGRID,Mar 2020,30739,-10733,-18806,1199,949,,,False,False,0,
950,POWERGRID,Mar 2021,29403,-9244,-20521,-362,950,,,False,False,0,
951,POWERGRID,Mar 2022,26124,753,-28967,-2091,951,,,False,False,0,
952,POWERGRID,Mar 2023,40203,-7138,-30450,2615,952,,,False,False,0,
953,POWERGRID,Mar 2024,37290,-13114,-25903,-1728,953,,,False,False,0,
954,RECLTD,Mar 2013,-20059,152,16059,-3847,954,,,False,False,0,
955,RECLTD,Mar 2014,-17244,136,16815,-293,955,,,False,False,0,
956,RECLTD,Mar 2015,-23898,151,23098,-649,956,,,False,False,0,
