id,company_id,year,annual_report
613,HDFCLIFE,2019,https://www.bseindia.com/bseplus/AnnualReport/540777/5407770319.pdf
614,HDFCLIFE,2018,https://www.bseindia.com/bseplus/AnnualReport/540777/5407770318.pdf
615,HDFCLIFE,2017,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2017/HDFC_LIFE_INSURANCE_CO_LTD-540777-MARCH-2017.PDF
616,HDFCLIFE,2016,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2016/HDFC_LIFE_INSURANCE_CO_LTD-540777-MARCH-2016.PDF
617,HDFCLIFE,2015,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2015/HDFC_LIFE_INSURANCE_CO_LTD-540777-MARCH-2015.PDF
618,HDFCLIFE,2014,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2014/HDFC_LIFE_INSURANCE_CO_LTD-540777-MARCH-2014.PDF
619,HDFCLIFE,2013,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2013/HDFC_LIFE_INSURANCE_CO_LTD-540777-MARCH-2013.PDF
620,HDFCLIFE,2012,
621,HDFCLIFE,2011,
622,HDFCLIFE,2010,
623,HDFCLIFE,2009,
624,HDFCLIFE,2008,
625,HDFCLIFE,2007,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2007/HDFC_LIFE_INSURANCE_CO_LTD-540777-MARCH-2007.PDF
626,HEROMOTOCO,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b3adbb03-7068-4761-b1ea-81b5bcfe115a.pdf
627,HEROMOTOCO,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//b2fab600-70be-4d51-92f8-f2cd4118a8af.pdf
628,HEROMOTOCO,2022,https://www.bseindia.com/bseplus/AnnualReport/500182/73731500182_19_07_22.pdf
629,HEROMOTOCO,2021,https://www.bseindia.com/bseplus/AnnualReport/500182/68852500182.pdf
630,HEROMOTOCO,2020,https://www.bseindia.com/bseplus/AnnualReport/500182/5001820320.pdf
631,HEROMOTOCO,2019,https://www.bseindia.com/bseplus/AnnualReport/500182/5001820319.pdf
632,HEROMOTOCO,2018,https://www.bseindia.com/bseplus/AnnualReport/500182/5001820318.pdf
633,HEROMOTOCO,2017,https://www.bseindia.com/bseplus/AnnualReport/500182/5001820317.pdf
634,HEROMOTOCO,2016,https://www.bseindia.com/bseplus/AnnualReport/500182/5001820316.pdf
635,HEROMOTOCO,2015,https://www.bseindia.com/bseplus/AnnualReport/500182/5001820315.pdf
636,HEROMOTOCO,2014,https://www.bseindia.com/bseplus/AnnualReport/500182/5001820314.pdf
637,HEROMOTOCO,2013,https://www.bseindia.com/bseplus/AnnualReport/500182/5001820313.pdf
638,HEROMOTOCO,2012,https://www.bseindia.com/bseplus/AnnualReport/500182/5001820312.pdf
639,HEROMOTOCO,2011,https://www.bseindia.com/bseplus/AnnualReport/500182/5001820311.pdf
640,HEROMOTOCO,2010,
641,HEROMOTOCO,2009,
642,HINDALCO,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/68b00b65-86a1-441e-987e-6365d1177a58.pdf
643,HINDALCO,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//57aa00bc-63d7-4dfd-886b-2f590de378fc.pdf
644,HINDALCO,2022,https://www.bseindia.com/bseplus/AnnualReport/500440/73999500440.pdf
645,HINDALCO,2021,https://www.bseindia.com/bseplus/AnnualReport/500440/69149500440.pdf
646,HINDALCO,2020,https://www.bseindia.com/bseplus/AnnualReport/500440/64728500440_01_12_20.pdf
647,HINDALCO,2019,https://www.bseindia.com/bseplus/AnnualReport/500440/5004400319.pdf
648,HINDALCO,2018,https://www.bseindia.com/bseplus/AnnualReport/500440/5004400318.pdf
649,HINDALCO,2017,https://www.bseindia.com/bseplus/AnnualReport/500440/5004400317.pdf
650,HINDALCO,2016,https://www.bseindia.com/bseplus/AnnualReport/500440/5004400316.pdf
651,HINDALCO,2015,https://www.bseindia.com/bseplus/AnnualReport/500440/5004400315.pdf
652,HINDALCO,2014,https://www.bseindia.com/bseplus/AnnualReport/500440/5004400314.pdf
653,HINDALCO,2013,https://www.bseindia.com/bseplus/AnnualReport/500440/5004400313.pdf
654,HINDALCO,2012,https://www.bseindia.com/bseplus/AnnualReport/500440/5004400312.pdf
655,HINDALCO,2011,https://www.bseindia.com/bseplus/AnnualReport/500440/5004400311.pdf
656,HINDALCO,2010,
657,HINDALCO,2009,
658,HINDUNILVR,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/02d8d87d-90ce-4191-8b3f-4167267aee8a.pdf
659,HINDUNILVR,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//dbf3868a-97f3-43ed-b5ce-47e83261fdc4.pdf
660,HINDUNILVR,2022,https://www.bseindia.com/bseplus/AnnualReport/500696/73027500696.pdf
661,HINDUNILVR,2021,https://www.bseindia.com/bseplus/AnnualReport/500696/68482500696.pdf
662,HINDUNILVR,2020,https://www.bseindia.com/bseplus/AnnualReport/500696/5006960320.pdf
663,HINDUNILVR,2019,https://www.bseindia.com/bseplus/AnnualReport/500696/5006960319.pdf
664,HINDUNILVR,2018,https://www.bseindia.com/bseplus/AnnualReport/500696/5006960318.pdf
665,HINDUNILVR,2017,https://www.bseindia.com/bseplus/AnnualReport/500696/5006960317.pdf
666,HINDUNILVR,2016,https://www.bseindia.com/bseplus/AnnualReport/500696/5006960316.pdf
667,HINDUNILVR,2015,https://www.bseindia.com/bseplus/AnnualReport/500696/5006960315.pdf
668,HINDUNILVR,2014,https://www.bseindia.com/bseplus/AnnualReport/500696/5006960314.pdf
669,HINDUNILVR,2013,https://www.bseindia.com/bseplus/AnnualReport/500696/5006960313.pdf
670,HINDUNILVR,2012,https://www.bseindia.com/bseplus/AnnualReport/500696/5006960312.pdf
671,HINDUNILVR,2011,https://www.bseindia.com/bseplus/AnnualReport/500696/5006960311.pdf
672,HINDUNILVR,2010,
673,HINDUNILVR,2009,
674,ICICIBANK,2024,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9d5f21fd-9b1e-42e5-a48b-84d2623f293c.pdf
675,ICICIBANK,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//f68c72c9-9c03-42e9-a5e6-413cb88728a4.pdf
676,ICICIBANK,2022,https://www.bseindia.com/bseplus/AnnualReport/532174/73975532174.pdf
677,ICICIBANK,2021,https://www.bseindia.com/bseplus/AnnualReport/532174/69104532174_31_07_21.pdf
678,ICICIBANK,2020,https://www.bseindia.com/bseplus/AnnualReport/532174/5321740320.pdf
679,ICICIBANK,2019,https://www.bseindia.com/bseplus/AnnualReport/532174/5321740319.pdf
680,ICICIBANK,2018,https://www.bseindia.com/bseplus/AnnualReport/532174/5321740318.pdf
681,ICICIBANK,2017,https://www.bseindia.com/bseplus/AnnualReport/532174/5321740317.pdf
682,ICICIBANK,2016,https://www.bseindia.com/bseplus/AnnualReport/532174/5321740316.pdf
683,ICICIBANK,2015,https://www.bseindia.com/bseplus/AnnualReport/532174/5321740315.pdf
684,ICICIBANK,2014,https://www.bseindia.com/bseplus/AnnualReport/532174/5321740314.pdf
685,ICICIBANK,2013,https://www.bseindia.com/bseplus/AnnualReport/532174/5321740313.pdf
686,ICICIBANK,2012,https://www.bseindia.com/bseplus/AnnualReport/532174/5321740312.pdf
687,ICICIBANK,2011,https://www.bseindia.com/bseplus/AnnualReport/532174/5321740311.pdf
688,ICICIBANK,2010,https://archives.nseindia.com/annual_reports/AR_ICICIBANK_2009_2010_25082010120000.zip
689,ICICIBANK,2009,
690,ICICIGI,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/2c3d5eaa-115e-46d1-b109-045a312a7900.pdf
691,ICICIGI,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//3953c0a8-277c-4bcf-ada3-57269f3bcc3b.pdf
692,ICICIGI,2022,https://www.bseindia.com/bseplus/AnnualReport/540716/73667540716.pdf
693,ICICIGI,2021,https://www.bseindia.com/bseplus/AnnualReport/540716/69010540716.pdf
694,ICICIGI,2020,https://www.bseindia.com/bseplus/AnnualReport/540716/5407160320.pdf
695,ICICIGI,2019,https://www.bseindia.com/bseplus/AnnualReport/540716/5407160319.pdf
696,ICICIGI,2018,https://www.bseindia.com/bseplus/AnnualReport/540716/5407160318.pdf
697,ICICIGI,2017,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2017/ICICI_LOMBARD_GENERAL_INSURANCE_CO_LTD-540716-MARCH-2017.PDF
698,ICICIGI,2016,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2016/ICICI_LOMBARD_GENERAL_INSURANCE_CO_LTD-540716-MARCH-2016.PDF
699,ICICIGI,2015,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2015/ICICI_LOMBARD_GENERAL_INSURANCE_CO_LTD-540716-MARCH-2015.PDF
700,ICICIGI,2014,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2014/ICICI_LOMBARD_GENERAL_INSURANCE_CO_LTD-540716-MARCH-2014.PDF
701,ICICIGI,2013,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2013/ICICI_LOMBARD_GENERAL_INSURANCE_CO_LTD-540716-MARCH-2013.PDF
702,ICICIGI,2012,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2012/ICICI_LOMBARD_GENERAL_INSURANCE_CO_LTD-540716-MARCH-2012.PDF
703,ICICIGI,2011,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2011/ICICI_LOMBARD_GENERAL_INSURANCE_CO_LTD-540716-MARCH-2011.PDF
704,ICICIGI,2010,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2010/ICICI_LOMBARD_GENERAL_INSURANCE_CO_LTD-540716-MARCH-2010.PDF
705,ICICIGI,2009,
706,ICICIPRULI,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/2ad36377-67d5-4a46-824f-869c47fdfb66.pdf
707,ICICIPRULI,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//3165c506-72d8-48df-b9d5-5ae143cc7319.pdf
708,ICICIPRULI,2022,https://www.bseindia.com/bseplus/AnnualReport/540133/73087540133.pdf
709,ICICIPRULI,2021,https://www.bseindia.com/bseplus/AnnualReport/540133/68503540133.pdf
710,ICICIPRULI,2020,https://www.bseindia.com/bseplus/AnnualReport/540133/5401330320.pdf
711,ICICIPRULI,2019,https://www.bseindia.com/bseplus/AnnualReport/540133/5401330319.pdf
712,ICICIPRULI,2018,https://www.bseindia.com/bseplus/AnnualReport/540133/5401330318.pdf
713,ICICIPRULI,2017,https://www.bseindia.com/bseplus/AnnualReport/540133/5401330317.pdf
714,ICICIPRULI,2016,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2016/ICICI_PRUDENTIAL_LIFE_INSURANCE_CO_LTD-540133-MARCH-2016.PDF
715,ICICIPRULI,2015,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2015/ICICI_PRUDENTIAL_LIFE_INSURANCE_CO_LTD-540133-MARCH-2015.PDF
716,ICICIPRULI,2014,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2014/ICICI_PRUDENTIAL_LIFE_INSURANCE_CO_LTD-540133-MARCH-2014.PDF
717,ICICIPRULI,2013,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2013/ICICI_PRUDENTIAL_LIFE_INSURANCE_CO_LTD-540133-MARCH-2013.PDF
718,ICICIPRULI,2012,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2012/ICICI_PRUDENTIAL_LIFE_INSURANCE_CO_LTD-540133-MARCH-2012.PDF
719,ICICIPRULI,2011,
720,ICICIPRULI,2010,
721,ICICIPRULI,2009,
722,INDIGO,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/15875274-cfda-478f-9e06-3672ef9bb88a.pdf
723,INDIGO,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//9df50227-aef2-400e-973e-b3b658d9745e.pdf
724,INDIGO,2022,https://www.bseindia.com/bseplus/AnnualReport/539448/73976539448.pdf
725,INDIGO,2021,https://www.bseindia.com/bseplus/AnnualReport/539448/69305539448.pdf
726,INDIGO,2020,https://www.bseindia.com/bseplus/AnnualReport/539448/5394480320.pdf
727,INDIGO,2019,https://www.bseindia.com/bseplus/AnnualReport/539448/5394480319.pdf
728,INDIGO,2018,https://www.bseindia.com/bseplus/AnnualReport/539448/5394480318.pdf
729,INDIGO,2017,https://www.bseindia.com/bseplus/AnnualReport/539448/5394480317.pdf
730,INDIGO,2016,https://www.bseindia.com/bseplus/AnnualReport/539448/5394480316.pdf
731,INDIGO,2015,
732,INDIGO,2014,
733,INDIGO,2013,
734,INDIGO,2012,
735,INDIGO,2011,
736,INDIGO,2010,
737,INDIGO,2009,
738,INDUSINDBK,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/f6c53d4f-6329-4818-b362-15fc7bc97ade.pdf
739,INDUSINDBK,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//f4693a35-970b-40d7-9894-e25897577b99.pdf
740,INDUSINDBK,2022,https://www.bseindia.com/bseplus/AnnualReport/532187/73929532187.pdf
741,INDUSINDBK,2021,https://www.bseindia.com/bseplus/AnnualReport/532187/69276532187.pdf
742,INDUSINDBK,2020,https://www.bseindia.com/bseplus/AnnualReport/532187/65882532187.pdf
743,INDUSINDBK,2019,https://www.bseindia.com/bseplus/AnnualReport/532187/5321870319.pdf
744,INDUSINDBK,2018,https://www.bseindia.com/bseplus/AnnualReport/532187/5321870318.pdf
745,INDUSINDBK,2017,https://www.bseindia.com/bseplus/AnnualReport/532187/5321870317.pdf
746,INDUSINDBK,2016,https://www.bseindia.com/bseplus/AnnualReport/532187/5321870316.pdf
747,INDUSINDBK,2015,https://www.bseindia.com/bseplus/AnnualReport/532187/5321870315.pdf
748,INDUSINDBK,2014,https://www.bseindia.com/bseplus/AnnualReport/532187/5321870314.pdf
749,INDUSINDBK,2013,https://www.bseindia.com/bseplus/AnnualReport/532187/5321870313.pdf
750,INDUSINDBK,2012,https://www.bseindia.com/bseplus/AnnualReport/532187/5321870312.pdf
751,INDUSINDBK,2011,https://www.bseindia.com/bseplus/AnnualReport/532187/5321870311.pdf
752,INDUSINDBK,2010,
753,INDUSINDBK,2009,
754,INFY,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/25cc7fbc-154b-4463-928d-c95f2d8c5c9c.pdf
755,INFY,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//3ba3c011-0411-49ba-a250-f746a5b9d940.pdf
756,INFY,2022,https://www.bseindia.com/bseplus/AnnualReport/500209/73015500209_29_06_22.pdf
757,INFY,2021,https://www.infosys.com/investors/reports-filings/annual-report/annual/documents/infosys-ar-21.pdf
758,INFY,2020,https://www.bseindia.com/bseplus/AnnualReport/500209/5002090320.pdf
759,INFY,2019,https://www.bseindia.com/bseplus/AnnualReport/500209/5002090319.pdf
760,INFY,2018,https://www.bseindia.com/bseplus/AnnualReport/500209/5002090318.pdf
761,INFY,2017,https://www.bseindia.com/bseplus/AnnualReport/500209/5002090317.pdf
762,INFY,2016,https://www.bseindia.com/bseplus/AnnualReport/500209/5002090317.pdf
763,INFY,2015,https://www.bseindia.com/bseplus/AnnualReport/500209/5002090315.pdf
764,INFY,2014,https://www.bseindia.com/bseplus/AnnualReport/500209/5002090314.pdf
765,INFY,2013,https://www.bseindia.com/bseplus/AnnualReport/500209/5002090313.pdf
766,INFY,2012,https://www.bseindia.com/bseplus/AnnualReport/500209/5002090312.pdf
767,INFY,2011,https://www.bseindia.com/bseplus/AnnualReport/500209/5002090311.pdf
768,INFY,2010,
769,INFY,2009,
770,IOC,2024,bseindia.com/xml-data/corpfiling/AttachHis/24a0940c-fa5a-4e36-a404-9dab3637ea0c.pdf
771,IOC,2023,bseindia.com/xml-data/corpfiling/AttachHis//ae413f27-7b30-4cdb-8f1b-8d82e5914e54.pdf
772,IOC,2022,https://www.bseindia.com/bseplus/AnnualReport/530965/74097530965.pdf
773,IOC,2021,https://www.bseindia.com/bseplus/AnnualReport/530965/69218530965.pdf
774,IOC,2020,https://www.bseindia.com/bseplus/AnnualReport/530965/69218530965.pdf
775,IOC,2019,https://www.bseindia.com/bseplus/AnnualReport/530965/5309650319.pdf
776,IOC,2018,https://www.bseindia.com/bseplus/AnnualReport/530965/5309650318.pdf
777,IOC,2017,https://www.bseindia.com/bseplus/AnnualReport/530965/5309650317.pdf
778,IOC,2016,https://www.bseindia.com/bseplus/AnnualReport/530965/5309650316.pdf
779,IOC,2015,https://www.bseindia.com/bseplus/AnnualReport/530965/5309650315.pdf
780,IOC,2014,https://www.bseindia.com/bseplus/AnnualReport/530965/5309650314.pdf
781,IOC,2013,https://www.bseindia.com/bseplus/AnnualReport/530965/5309650313.pdf
782,IOC,2012,https://www.bseindia.com/bseplus/AnnualReport/530965/5309650312.pdf
783,IOC,2011,https://www.bseindia.com/bseplus/AnnualReport/530965/5309650311.pdf
784,IOC,2010,
785,IOC,2009,
786,IRCTC,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/fdc59c22-152c-4d71-9bfb-65166a8dbe5b.pdf
787,IRCTC,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//cf716791-aa6e-4131-8a84-706f16e4b970.pdf
788,IRCTC,2022,https://www.bseindia.com/bseplus/AnnualReport/542830/74028542830.pdf
789,IRCTC,2021,https://www.bseindia.com/bseplus/AnnualReport/542830/71423542830.pdf
790,IRCTC,2020,https://www.bseindia.com/bseplus/AnnualReport/542830/67276542830.pdf
791,IRCTC,2019,
792,IRCTC,2018,
793,IRCTC,2017,
794,IRCTC,2016,
795,IRCTC,2015,
796,IRCTC,2014,
797,IRCTC,2013,
798,IRCTC,2012,
799,IRCTC,2011,
800,IRCTC,2010,
801,IRCTC,2009,
802,IRFC,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/99910155-a76d-4eb0-afcc-be059375b1d2.pdf
803,IRFC,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//4ffc3037-4b47-48c8-a7be-947510020021.pdf
804,IRFC,2022,https://www.bseindia.com/bseplus/AnnualReport/543257/74723543257.pdf
805,IRFC,2021,https://www.bseindia.com/bseplus/AnnualReport/543257/70801543257.pdf
806,IRFC,2020,
807,IRFC,2019,
808,IRFC,2018,
809,IRFC,2017,
810,IRFC,2016,
811,IRFC,2015,
812,IRFC,2014,
813,IRFC,2013,
814,IRFC,2012,
815,IRFC,2011,
816,IRFC,2010,
817,IRFC,2009,
818,ITC,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/f0d1e906-3c13-4993-ad06-e04ad1d3edf9.pdf
819,ITC,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//139aec7a-7a7c-458f-ac5a-29f6dbe67c93.pdf
820,ITC,2022,https://www.bseindia.com/bseplus/AnnualReport/500875/73265500875.pdf
821,ITC,2021,https://www.bseindia.com/bseplus/AnnualReport/500875/68921500875.pdf
822,ITC,2020,https://www.bseindia.com/bseplus/AnnualReport/500875/5008750320.pdf
823,ITC,2019,https://www.bseindia.com/bseplus/AnnualReport/500875/5008750319.pdf
824,ITC,2018,https://www.bseindia.com/bseplus/AnnualReport/500875/5008750318.pdf
825,ITC,2017,https://www.bseindia.com/bseplus/AnnualReport/500875/5008750317.pdf
826,ITC,2016,https://www.bseindia.com/bseplus/AnnualReport/500875/5008750316.pdf
827,ITC,2015,https://www.bseindia.com/bseplus/AnnualReport/500875/5008750315.pdf
828,ITC,2014,https://www.bseindia.com/bseplus/AnnualReport/500875/5008750314.pdf
829,ITC,2013,https://www.bseindia.com/bseplus/AnnualReport/500875/5008750313.pdf
830,ITC,2012,https://www.bseindia.com/bseplus/AnnualReport/500875/5008750312.pdf
831,ITC,2011,
832,ITC,2010,
833,ITC,2009,
834,JINDALSTEL,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/1838e8ae-5936-448d-8af2-eb7aa7b1ba85.pdf
835,JINDALSTEL,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//ebfda395-ca3b-44dc-8f00-099873231373.pdf
836,JINDALSTEL,2022,https://www.bseindia.com/bseplus/AnnualReport/532286/77036532286.pdf
837,JINDALSTEL,2021,https://www.bseindia.com/bseplus/AnnualReport/532286/72202532286.pdf
838,JINDALSTEL,2020,https://www.bseindia.com/bseplus/AnnualReport/532286/66880532286.pdf
839,JINDALSTEL,2019,https://www.bseindia.com/bseplus/AnnualReport/532286/5322860319.pdf
840,JINDALSTEL,2018,https://www.bseindia.com/bseplus/AnnualReport/532286/5322860318.pdf
841,JINDALSTEL,2017,https://www.bseindia.com/bseplus/AnnualReport/532286/5322860317.pdf
842,JINDALSTEL,2016,https://www.bseindia.com/bseplus/AnnualReport/532286/5322860316.pdf
843,JINDALSTEL,2015,https://www.bseindia.com/bseplus/AnnualReport/532286/5322860315.pdf
844,JINDALSTEL,2014,https://www.bseindia.com/bseplus/AnnualReport/532286/5322860314.pdf
845,JINDALSTEL,2013,https://www.bseindia.com/bseplus/AnnualReport/532286/5322860313.pdf
846,JINDALSTEL,2012,https://www.bseindia.com/bseplus/AnnualReport/532286/5322860312.pdf
847,JINDALSTEL,2011,https://www.bseindia.com/bseplus/AnnualReport/532286/5322860311.pdf
848,JINDALSTEL,2010,
849,JINDALSTEL,2009,
850,JIOFIN,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/511d1e68-17fd-49f6-b7de-e77bea8325b9.pdf
851,JIOFIN,2023,
852,JIOFIN,2022,
853,JIOFIN,2021,
854,JIOFIN,2020,
855,JIOFIN,2019,
856,JIOFIN,2018,
857,JIOFIN,2017,
858,JIOFIN,2016,
859,JIOFIN,2015,
860,JIOFIN,2014,
861,JIOFIN,2013,
862,JIOFIN,2012,
863,JIOFIN,2011,
864,JIOFIN,2010,
865,JIOFIN,2009,
866,JSWENERGY,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/6c7b8f9c-236b-4f72-901d-de943d162e79.pdf
867,JSWENERGY,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//50a681c3-48c8-417d-8589-018dc2552769.pdf
868,JSWENERGY,2022,https://www.bseindia.com/bseplus/AnnualReport/533148/73005533148.pdf
869,JSWENERGY,2021,https://www.bseindia.com/bseplus/AnnualReport/533148/68922533148.pdf
870,JSWENERGY,2020,https://www.bseindia.com/bseplus/AnnualReport/533148/5331480320.pdf
871,JSWENERGY,2019,https://www.bseindia.com/bseplus/AnnualReport/533148/5331480319.pdf
872,JSWENERGY,2018,https://www.bseindia.com/bseplus/AnnualReport/533148/5331480318.pdf
873,JSWENERGY,2017,https://www.bseindia.com/bseplus/AnnualReport/533148/5331480318.pdf
874,JSWENERGY,2016,https://www.bseindia.com/bseplus/AnnualReport/533148/5331480316.pdf
875,JSWENERGY,2015,https://www.bseindia.com/bseplus/AnnualReport/533148/5331480315.pdf
876,JSWENERGY,2014,https://www.bseindia.com/bseplus/AnnualReport/533148/5331480314.pdf
877,JSWENERGY,2013,https://www.bseindia.com/bseplus/AnnualReport/533148/5331480313.pdf
878,JSWENERGY,2012,https://www.bseindia.com/bseplus/AnnualReport/533148/5331480312.pdf
879,JSWENERGY,2011,
880,JSWENERGY,2010,
881,JSWENERGY,2009,
882,JSWSTEEL,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b5fea484-29c2-448d-9799-749e51d6527a.pdf
883,JSWSTEEL,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//1a2804ad-bc66-444b-aa4a-ea2e604971f3.pdf
884,JSWSTEEL,2022,https://www.bseindia.com/bseplus/AnnualReport/500228/73336500228.pdf
885,JSWSTEEL,2021,https://www.bseindia.com/bseplus/AnnualReport/500228/68698500228.pdf
886,JSWSTEEL,2020,https://www.bseindia.com/bseplus/AnnualReport/500228/5002280320.pdf
887,JSWSTEEL,2019,https://www.bseindia.com/bseplus/AnnualReport/500228/5002280319.pdf
888,JSWSTEEL,2018,https://www.bseindia.com/bseplus/AnnualReport/500228/5002280318.pdf
889,JSWSTEEL,2017,https://www.bseindia.com/bseplus/AnnualReport/500228/5002280317.pdf
890,JSWSTEEL,2016,https://www.bseindia.com/bseplus/AnnualReport/500228/5002280316.pdf
891,JSWSTEEL,2015,https://www.bseindia.com/bseplus/AnnualReport/500228/5002280315.pdf
892,JSWSTEEL,2014,https://www.bseindia.com/bseplus/AnnualReport/500228/5002280314.pdf
893,JSWSTEEL,2013,https://www.bseindia.com/bseplus/AnnualReport/500228/5002280313.pdf
894,JSWSTEEL,2012,https://www.bseindia.com/bseplus/AnnualReport/500228/5002280312.pdf
895,JSWSTEEL,2011,https://www.bseindia.com/bseplus/AnnualReport/500228/5002280311.pdf
896,JSWSTEEL,2010,
897,JSWSTEEL,2009,
898,KOTAKBANK,2024,https://www.kotak.com/content/dam/Kotak/investor-relation/Financial-Result/Annual-Reports/FY-2024/kotak-mahindra-bank/Error-Clarification-Integrated-Annual-Report-2023-24.pdf
899,KOTAKBANK,2023,bseindia.com/xml-data/corpfiling/AttachHis//b9e0c871-3353-4ef4-855e-069bcfd848e1.pdf
900,KOTAKBANK,2022,bseindia.com/bseplus/AnnualReport/500247/73932500247.pdf
901,KOTAKBANK,2021,bseindia.com/bseplus/AnnualReport/500247/69160500247.pdf
902,KOTAKBANK,2020,https://www.bseindia.com/bseplus/AnnualReport/500247/5002470320.pdf
903,KOTAKBANK,2019,https://www.bseindia.com/bseplus/AnnualReport/500247/5002470319.pdf
904,KOTAKBANK,2018,https://www.bseindia.com/bseplus/AnnualReport/500247/5002470318.pdf
905,KOTAKBANK,2017,bseindia.com/bseplus/AnnualReport/500247/5002470317.pdf
906,KOTAKBANK,2016,5002470316.pdf
907,KOTAKBANK,2015,5002470315.pdf
908,KOTAKBANK,2014,https://www.bseindia.com/bseplus/AnnualReport/500247/5002470314.pdf
909,KOTAKBANK,2013,untitled
910,KOTAKBANK,2012,bseindia.com/bseplus/AnnualReport/500247/5002470312.pdf
911,KOTAKBANK,2011,5002470311.pdf
912,KOTAKBANK,2010,
913,KOTAKBANK,2009,
914,LICI,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/764916b5-38e0-42fc-a78e-764903a5e7ec.pdf
915,LICI,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//d4bd272a-992b-436a-abd9-6551a0ef5c03.pdf
916,LICI,2022,https://www.bseindia.com/bseplus/AnnualReport/543526/75150543526.pdf
917,LICI,2021,https://licindia.in/getattachment/Bottom-Links/annual-report/LIC-Annual-Report-2021.pdf.aspx
918,LICI,2020,https://licindia.in/getattachment/Bottom-Links/annual-report/LIC-Annual-Report-2019-20.pdf.aspx
919,LICI,2019,https://licindia.in/getattachment/Bottom-Links/annual-report/LIC-AR-2018-19-Final-web.pdf.aspx
920,LICI,2018,
921,LICI,2017,
922,LICI,2016,
923,LICI,2015,
924,LICI,2014,
925,LICI,2013,
926,LICI,2012,
927,LICI,2011,
928,LICI,2010,
929,LICI,2009,
930,LODHA,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/d80394b7-01e2-4d24-beaa-79272e3238e2.pdf
931,LODHA,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//997ca6a1-7a13-4437-84e6-37359d27fcc9.pdf
932,LODHA,2022,https://www.bseindia.com/bseplus/AnnualReport/543287/73372543287.pdf
933,LODHA,2021,https://www.bseindia.com/bseplus/AnnualReport/543287/69330543287.pdf
934,LODHA,2020,
935,LODHA,2019,
936,LODHA,2018,
937,LODHA,2017,
938,LODHA,2016,
939,LODHA,2015,
940,LODHA,2014,
941,LODHA,2013,
942,LODHA,2012,
943,LODHA,2011,
944,LODHA,2010,
945,LODHA,2009,
